Sites Assessed for Housing in Site Allocations Plan 
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
6 ,3332 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,-2 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA10 Part of site within protected playing pitch. SA22 grade 2 agric land
6 ,3334 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-1 ,-1 ,-1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 3 agric land
6 ,3371 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 agric land
6 ,3375 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 agric land
6 ,3391 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,0? ,0 ,-2 ,-2 ,x ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,0 ,SA8 size of site could provide new facilities. SA9 the site would create a new 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","settlement. Impact on neighbouring settlements unknown at this stage, "
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","subject to detailed assessment. SA11 given size of site, would need to provide "
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",a significant area of new greenspace. SA22 all site agric land including grade 1. 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SA22 grade 1, 2, 3, 3a and 3b agric land"
6 ,4018 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,-1 ,0 ,0 ,SA22 grade 4 agric land
6 ,4065 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,1 ,1 ,0 ,-1 ,2 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
6 ,4068 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,1,""
6 ,4074 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,-1 ,2 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
6 ,4075 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,1 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
6 ,4076 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,2 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0,""
6 ,4079 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,0 ,-1 ,1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0,""
6 ,4096 ,-1 ,-1 ,0 ,-1 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
6 ,4150 ,0 ,0 ,0 ,1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-1 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA6 whilst on edge of Bramham village there is no direct access. SA20 existing 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",residential site (part green and brownfield)
6 ,4151,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
6 ,4152 ,-1 ,-1 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,x ,-2 ,0 ,-1 ,1 ,1 ,-1 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,-2 ,0 ,0 ,0,""
6 ,4154 ,0 ,0 ,0 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,-1 ,-2 ,1 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,-1 ,0 ,0,""
6 ,4155 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,x ,-2 ,0 ,-2 ,1 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0,""
6 ,4162,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,4163,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,4165,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,4166 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,0 ,-2 ,1 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,-1 ,0 ,0,""
6 ,4167 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,0 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA9 & SA20 site does not relate to any settlement therefore the impact is 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",uncertain.
6 ,4170 ,0 ,0 ,0 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,-1 ,-2 ,1 ,-1 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0,""
6 ,4170 ,0 ,0 ,0 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,-1 ,-2 ,1 ,-1 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0,""
6 ,4176 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,x ,-2 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA21 Boston Spa conservation area
6 ,4201,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,4218,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,4221 ,-1 ,-1 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,x ,1 ,-2 ,-1 ,2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,-2 ,0 ,0 ,1,""
6 ,4229 ,0 ,0 ,0 ,1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1,""
6 ,4234 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,x ,-2 ,0 ,-1 ,1 ,1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
6 ,5001,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,5022,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,5134,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,5142 ,0 ,0 ,x ,x ,0 ,x ,1 ,-1 ,0 ,x ,-2 ,-2 ,-2 ,-2 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,x ,-2 ,-1 ,0 ,1,""
6 ,5154 ,x ,x ,x ,x ,0 ,x ,1 ,0 ,x ,x ,x ,0 ,x ,x ,x ,x ,0 ,0 ,0 ,0 ,-2 ,x ,x ,-2 ,-1 ,x ,0,""
6 ,5158 ,0 ,0 ,x ,x ,0 ,x ,1 ,0 ,0 ,x ,-1 ,-2 ,x ,-2 ,x ,x ,0 ,0 ,0 ,0 ,-2 ,0 ,x ,-2 ,-1 ,0 ,0,""
7 ,313 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,1 ,0 ,2 ,2 ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,SA21 unattractive brownfield site would improve the character of the 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",conservation area
7 ,320 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,2 ,-1 ,2 ,-1 ,1 ,2 ,0 ,1 ,0 ,0 ,-2 ,1 ,1 ,0 ,0 ,0 ,0 ,SA14 part opf site in flood zone 2. SA21 unattractive brownfield site would 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",improve the character of the conservation area. 
7 ,1002 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,-1 ,-1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,1080 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-1 ,-1 ,1 ,0 ,-1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,1095A ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-2 ,-2 ,-2 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,1,""
7 ,1095B ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-2 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,1095C ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,1 ,1 ,x ,-2 ,2 ,-2 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,1095D ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,1 ,1 ,x ,-2 ,2 ,-2 ,-2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,1101 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
7 ,1179 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,0 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,0,""
7 ,1181A ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,0,""
7 ,1181B ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,0,""
7 ,1196 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,-2 ,-1 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,1 ,SA14 part of site in flood zone 2.
7 ,1197 ,0 ,0 ,0 ,0 ,0 ,-2 ,1 ,-1 ,-1 ,-2 ,-1 ,0 ,0 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA6 & SA9 loss of leisure facility (rugby ground). SA11 Loss of existing 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",community facilities (rugby ground and allotment). SA14 part of site in flood 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",zone 2 and 3ai. SA10 Loss of allotments and playing pitch.
7 ,1204 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,0 ,-2 ,0 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,-1 ,-1 ,-1 ,0 ,0 ,0,""
7 ,1317 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,1 ,-1 ,-2 ,-1 ,-2 ,0 ,-1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
7 ,1369 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,-1 ,0 ,-2 ,0 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,-2 ,0 ,0 ,0,""
7 ,2035 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,1 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,-1 ,0 ,0 ,0,""
7 ,2051A ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,-2 ,0 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA3 & 4 mostly outside accessible zone for education and health.
7 ,2051A ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,-2 ,0 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA3 & 4 mostly outside accessible zone for education and health.
7 ,2051A ,0 ,0 ,-1 ,0 ,0 ,-1 ,1 ,-1 ,-2 ,-1 ,-2 ,-2 ,-1 ,-2 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,0,""
7 ,2051A ,0 ,0 ,-1 ,0 ,0 ,-1 ,1 ,-1 ,-2 ,-1 ,-2 ,-2 ,-1 ,-2 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,0,""
7 ,2051B ,0 ,0 ,0 ,1 ,0 ,-1 ,1 ,-1 ,-2 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,0,""
7 ,2051B ,0 ,0 ,0 ,1 ,0 ,-1 ,1 ,-1 ,-2 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,0,""
7 ,2051B ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,-2 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA3 & 4 mostly outside accessible zone for education and health.
7 ,2051B ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,-2 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA3 & 4 mostly outside accessible zone for education and health.
7 ,2054 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-2 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0,""
7 ,2130 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0? ,0 ,1 ,-2 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0 ,SA21 relationship to Listed building and Conservation Area dependent on 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",detailed design
7 ,3002 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-2 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,3025 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,1 ,0 ,2 ,-2 ,-2 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,0,""
7 ,3367A ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,-1 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,3367B ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-2 ,-2 ,1 ,-2 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,3400 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-1 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,0,""
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
7 ,3434 ,0 ,0 ,-1 ,0 ,0 ,0 ,1 ,-1 ,-1 ,0 ,-2 ,0 ,-2 ,1 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-1 ,0 ,0 ,0 ,SA9 &SA20 out of scale and character of the settlement
7 ,4153 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,-2 ,-2 ,-2 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,0,""
7 ,4159 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,x ,-2 ,-2 ,-2 ,1 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,4160 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,-2 ,-1 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,0 ,SA21 next to Adel M ill conservation area?/LB so impacts on character
7 ,4161 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,x ,-2 ,-2 ,-2 ,1 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,4173 ,x ,x ,x ,x ,0 ,x ,1 ,-1 ,x ,x ,x ,-2 ,-2 ,x ,0 ,-2 ,0 ,0 ,0 ,0 ,x ,x ,x ,-2 ,0 ,0 ,0,""
7 ,4173 ,-2 ,-2 ,0 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-1 ,-2 ,-2 ,1 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,-2 ,0 ,0 ,0 ,SA19 mature trees on site boundaries could be retained
7 ,4230,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7 ,4232 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,x ,1 ,0 ,x ,2 ,x ,x ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,4232 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,x ,1 ,0 ,x ,2 ,x ,x ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,4236,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7 ,4251 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,-2 ,-2 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
7 ,4259 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,x ,1 ,0 ,x ,2 ,x ,x ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,0 ,SA11 vacant brownfield site
7 ,5006 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,-1 ,-1 ,x ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,0,""
7 ,5155 ,0 ,0 ,x ,x ,0 ,x ,1 ,0 ,0 ,x ,-2 ,0 ,x ,1 ,x ,x ,0 ,0 ,0 ,0 ,-2 ,0 ,x ,-1 ,0 ,0 ,0,""
8 ,129A ,-1 ,-1 ,1 ,1 ,0 ,-1 ,1 ,1 ,0 ,1 ,1 ,x ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,x ,0 ,-2 ,0 ,0 ,1,""
8 ,129B ,0 ,0 ,1 ,1 ,0 ,-1 ,1 ,1 ,-1 ,1 ,-2 ,x ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,-2 ,0 ,0 ,1,""
8 ,130 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,2 ,1 ,0 ,2 ,2 ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1,""
8 ,130 ,-1 ,-1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,x ,1 ,0 ,2 ,2 ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,Assessed for employment
8 ,136 ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,-2 ,0 ,1 ,-2 ,0 ,1 ,0 ,0 ,0 ,0 ,-2 ,1 ,0 ,0 ,0 ,0 ,1,""
8 ,143 ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,2 ,-1 ,1 ,-1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,-2 ,0 ,0 ,1 ,SA14 site in flood zone 2 and 3a
8 ,143 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,x ,2 ,-1 ,1 ,-1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,-2 ,0 ,0 ,1 ,Employment
8 ,289 ,-1 ,-1 ,-1 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,1 ,-1 ,1 ,-1 ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,-2 ,0 ,0 ,1 ,SA6 transpennine trail. SA14 Site in flood zone 2 and 3a
8 ,1030 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,-1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,1,""
8 ,1035 ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,-2 ,0 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,1,""
8 ,1049 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,0 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,1,""
8 ,1050 ,0 ,0 ,1 ,-1 ,0 ,0 ,1 ,1 ,-1 ,1 ,-2 ,0 ,1 ,-2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,-1 ,0 ,0 ,1 ,SA14 small element of site in 3ai flood zone.
8 ,1058 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,1 ,-1 ,1 ,-2 ,-1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,1,""
8 ,1223 ,-1 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,-1 ,1 ,-2 ,0 ,-2 ,-2 ,1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,-2,""
8 ,1224 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,0 ,1 ,-2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2,""
8 ,1225A ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,-1 ,1 ,-2 ,x ,x ,-2 ,x ,x ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,SA14 all of site in flood zone 3ai
8 ,1225B ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,-2 ,1 ,-2 ,x ,x ,-2 ,x ,x ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,-2 ,0 ,0 ,-2 ,SA14 all of site in flood zone 3ai
8 ,1225C ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,1 ,-2 ,x ,x ,-2 ,x ,x ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,SA14 all of site in flood zone 3ai
8 ,1259A ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,-2 ,x ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,1,""
8 ,1259B ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,-2 ,x ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
8 ,1261 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,1,""
8 ,1335 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
8 ,1355,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
